warning_light_id,warning_light_name,symbol_label,color,severity,stop_immediately,component_category,description,possible_causes,immediate_action,recommended_service_type,rag_ready_content,source_type,source_url,review_status
WL039,Airbag warning,airbag SRS warning,RED_AMBER,URGENT_SERVICE,"Stop if braking, steering, drivability, or vehicle control feels unsafe; otherwise schedule prompt service.",AIRBAG_SRS,"This dashboard symbol indicates airbag warning or a related status/fault in the airbag srs system. Color, flashing behavior, and cluster message determine urgency.",Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to airbag srs.,"Drive cautiously if controllable, read any dashboard message, and schedule the recommended diagnostic or maintenance action.",AIRBAG_SRS_DIAGNOSTIC,"Warning light WL039: Airbag warning. Symbol label: airbag SRS warning. Color: red/amber. Severity: urgent_service. Stop immediately: Stop if braking, steering, drivability, or vehicle control feels unsafe; otherwise schedule prompt service.. Component category: airbag_srs. Meaning: This dashboard symbol indicates airbag warning or a related status/fault in the airbag srs system. Color, flashing behavior, and cluster message determine urgency. Possible causes: Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to airbag srs. Immediate action: Drive cautiously if controllable, read any dashboard message, and schedule the recommended diagnostic or maintenance action. Recommended service type: airbag_srs_diagnostic.",STANDARD_64_WARNING_LIGHT_GUIDE_PLUS_OEM_REFERENCE,https://www.indicatorlight.com/dashboard-indicator-light/; https://article.nadiapub.com/IJCA/vol11_no1/13.pdf; https://service.hyundaiusa.com/en/warning-lights.html; https://www.toyota.com/owners/warning-lights/,SOURCE_REVIEWED_GENERIC_GUIDANCE_MODEL_SPECIFIC_MANUAL_RECOMMENDED
WL040,Handbrakes warning,red brake exclamation,RED_AMBER,URGENT_OR_IMMEDIATE_STOP,"Yes if red, persistent, or accompanied by abnormal vehicle behavior.",BRAKE_SYSTEM,"This dashboard symbol indicates handbrakes warning or a related status/fault in the brake system system. Color, flashing behavior, and cluster message determine urgency.",Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to brake system.,Pull over safely and do not continue driving if the warning remains red or the vehicle behaves abnormally.,BRAKE_SYSTEM_INSPECTION,"Warning light WL040: Handbrakes warning. Symbol label: red brake exclamation. Color: red/amber. Severity: urgent_or_immediate_stop. Stop immediately: Yes if red, persistent, or accompanied by abnormal vehicle behavior.. Component category: brake_system. Meaning: This dashboard symbol indicates handbrakes warning or a related status/fault in the brake system system. Color, flashing behavior, and cluster message determine urgency. Possible causes: Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to brake system. Immediate action: Pull over safely and do not continue driving if the warning remains red or the vehicle behaves abnormally. Recommended service type: brake_system_inspection.",STANDARD_64_WARNING_LIGHT_GUIDE_PLUS_OEM_REFERENCE,https://www.indicatorlight.com/dashboard-indicator-light/; https://article.nadiapub.com/IJCA/vol11_no1/13.pdf; https://service.hyundaiusa.com/en/warning-lights.html; https://www.toyota.com/owners/warning-lights/,SOURCE_REVIEWED_GENERIC_GUIDANCE_MODEL_SPECIFIC_MANUAL_RECOMMENDED
WL041,Water in the filter,water in fuel filter,AMBER_YELLOW,SERVICE_SOON,"No, unless paired with a red warning, unsafe behavior, smoke, overheating, or fuel smell.",FUEL_FILTER_DIESEL,"This dashboard symbol indicates water in the filter or a related status/fault in the fuel filter diesel system. Color, flashing behavior, and cluster message determine urgency.",Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to fuel filter diesel.,"Drive cautiously if controllable, read any dashboard message, and schedule the recommended diagnostic or maintenance action.",FUEL_FILTER_SERVICE,"Warning light WL041: Water in the filter. Symbol label: water in fuel filter. Color: amber/yellow. Severity: service_soon. Stop immediately: No, unless paired with a red warning, unsafe behavior, smoke, overheating, or fuel smell.. Component category: fuel_filter_diesel. Meaning: This dashboard symbol indicates water in the filter or a related status/fault in the fuel filter diesel system. Color, flashing behavior, and cluster message determine urgency. Possible causes: Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to fuel filter diesel. Immediate action: Drive cautiously if controllable, read any dashboard message, and schedule the recommended diagnostic or maintenance action. Recommended service type: fuel_filter_service.",STANDARD_64_WARNING_LIGHT_GUIDE_PLUS_OEM_REFERENCE,https://www.indicatorlight.com/dashboard-indicator-light/; https://article.nadiapub.com/IJCA/vol11_no1/13.pdf; https://service.hyundaiusa.com/en/warning-lights.html; https://www.toyota.com/owners/warning-lights/,SOURCE_REVIEWED_GENERIC_GUIDANCE_MODEL_SPECIFIC_MANUAL_RECOMMENDED
WL042,Airbags deactivated,airbag off,AMBER_YELLOW,SERVICE_SOON,"No, unless paired with a red warning, unsafe behavior, smoke, overheating, or fuel smell.",AIRBAG_SRS,"This dashboard symbol indicates airbags deactivated or a related status/fault in the airbag srs system. Color, flashing behavior, and cluster message determine urgency.",Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to airbag srs.,"Drive cautiously if controllable, read any dashboard message, and schedule the recommended diagnostic or maintenance action.",AIRBAG_SRS_DIAGNOSTIC,"Warning light WL042: Airbags deactivated. Symbol label: airbag off. Color: amber/yellow. Severity: service_soon. Stop immediately: No, unless paired with a red warning, unsafe behavior, smoke, overheating, or fuel smell.. Component category: airbag_srs. Meaning: This dashboard symbol indicates airbags deactivated or a related status/fault in the airbag srs system. Color, flashing behavior, and cluster message determine urgency. Possible causes: Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to airbag srs. Immediate action: Drive cautiously if controllable, read any dashboard message, and schedule the recommended diagnostic or maintenance action. Recommended service type: airbag_srs_diagnostic.",STANDARD_64_WARNING_LIGHT_GUIDE_PLUS_OEM_REFERENCE,https://www.indicatorlight.com/dashboard-indicator-light/; https://article.nadiapub.com/IJCA/vol11_no1/13.pdf; https://service.hyundaiusa.com/en/warning-lights.html; https://www.toyota.com/owners/warning-lights/,SOURCE_REVIEWED_GENERIC_GUIDANCE_MODEL_SPECIFIC_MANUAL_RECOMMENDED
WL043,Fault problems,general fault wrench,AMBER_YELLOW,SERVICE_SOON,"No, unless paired with a red warning, unsafe behavior, smoke, overheating, or fuel smell.",MULTI_SYSTEM,"This dashboard symbol indicates fault problems or a related status/fault in the multi system system. Color, flashing behavior, and cluster message determine urgency.",Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to multi system.,"Drive cautiously if controllable, read any dashboard message, and schedule the recommended diagnostic or maintenance action.",MULTI_POINT_WARNING_DIAGNOSTIC,"Warning light WL043: Fault problems. Symbol label: general fault wrench. Color: amber/yellow. Severity: service_soon. Stop immediately: No, unless paired with a red warning, unsafe behavior, smoke, overheating, or fuel smell.. Component category: multi_system. Meaning: This dashboard symbol indicates fault problems or a related status/fault in the multi system system. Color, flashing behavior, and cluster message determine urgency. Possible causes: Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to multi system. Immediate action: Drive cautiously if controllable, read any dashboard message, and schedule the recommended diagnostic or maintenance action. Recommended service type: multi_point_warning_diagnostic.",STANDARD_64_WARNING_LIGHT_GUIDE_PLUS_OEM_REFERENCE,https://www.indicatorlight.com/dashboard-indicator-light/; https://article.nadiapub.com/IJCA/vol11_no1/13.pdf; https://service.hyundaiusa.com/en/warning-lights.html; https://www.toyota.com/owners/warning-lights/,SOURCE_REVIEWED_GENERIC_GUIDANCE_MODEL_SPECIFIC_MANUAL_RECOMMENDED
WL044,Dipped beam headlights,low beam headlights,GREEN_BLUE_AMBER,INFORMATIONAL,No.,EXTERIOR_LIGHTING,"This dashboard symbol indicates dipped beam headlights or a related status/fault in the exterior lighting system. Color, flashing behavior, and cluster message determine urgency.",Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to exterior lighting.,Confirm the indicator matches the intended vehicle status; service is needed only if the behavior is abnormal.,EXTERIOR_LIGHTING_CHECK_OR_REPAIR,"Warning light WL044: Dipped beam headlights. Symbol label: low beam headlights. Color: green/blue/amber. Severity: informational. Stop immediately: No.. Component category: exterior_lighting. Meaning: This dashboard symbol indicates dipped beam headlights or a related status/fault in the exterior lighting system. Color, flashing behavior, and cluster message determine urgency. Possible causes: Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to exterior lighting. Immediate action: Confirm the indicator matches the intended vehicle status; service is needed only if the behavior is abnormal. Recommended service type: exterior_lighting_check_or_repair.",STANDARD_64_WARNING_LIGHT_GUIDE_PLUS_OEM_REFERENCE,https://www.indicatorlight.com/dashboard-indicator-light/; https://article.nadiapub.com/IJCA/vol11_no1/13.pdf; https://service.hyundaiusa.com/en/warning-lights.html; https://www.toyota.com/owners/warning-lights/,SOURCE_REVIEWED_GENERIC_GUIDANCE_MODEL_SPECIFIC_MANUAL_RECOMMENDED
WL045,Dirty air filters,dirty air filter,AMBER_YELLOW,SERVICE_SOON,"No, unless paired with a red warning, unsafe behavior, smoke, overheating, or fuel smell.",ENGINE_EMISSIONS,"This dashboard symbol indicates dirty air filters or a related status/fault in the engine emissions system. Color, flashing behavior, and cluster message determine urgency.",Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to engine emissions.,"Drive cautiously if controllable, read any dashboard message, and schedule the recommended diagnostic or maintenance action.",ENGINE_EMISSIONS_DIAGNOSTIC,"Warning light WL045: Dirty air filters. Symbol label: dirty air filter. Color: amber/yellow. Severity: service_soon. Stop immediately: No, unless paired with a red warning, unsafe behavior, smoke, overheating, or fuel smell.. Component category: engine_emissions. Meaning: This dashboard symbol indicates dirty air filters or a related status/fault in the engine emissions system. Color, flashing behavior, and cluster message determine urgency. Possible causes: Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to engine emissions. Immediate action: Drive cautiously if controllable, read any dashboard message, and schedule the recommended diagnostic or maintenance action. Recommended service type: engine_emissions_diagnostic.",STANDARD_64_WARNING_LIGHT_GUIDE_PLUS_OEM_REFERENCE,https://www.indicatorlight.com/dashboard-indicator-light/; https://article.nadiapub.com/IJCA/vol11_no1/13.pdf; https://service.hyundaiusa.com/en/warning-lights.html; https://www.toyota.com/owners/warning-lights/,SOURCE_REVIEWED_GENERIC_GUIDANCE_MODEL_SPECIFIC_MANUAL_RECOMMENDED
WL046,Eco driving indicators,eco mode indicator,GREEN_BLUE_AMBER,INFORMATIONAL,No.,DRIVER_INFORMATION,"This dashboard symbol indicates eco driving indicators or a related status/fault in the driver information system. Color, flashing behavior, and cluster message determine urgency.",Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to driver information.,Confirm the indicator matches the intended vehicle status; service is needed only if the behavior is abnormal.,DRIVER_INFORMATION_NO_SERVICE,"Warning light WL046: Eco driving indicators. Symbol label: eco mode indicator. Color: green/blue/amber. Severity: informational. Stop immediately: No.. Component category: driver_information. Meaning: This dashboard symbol indicates eco driving indicators or a related status/fault in the driver information system. Color, flashing behavior, and cluster message determine urgency. Possible causes: Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to driver information. Immediate action: Confirm the indicator matches the intended vehicle status; service is needed only if the behavior is abnormal. Recommended service type: driver_information_no_service.",STANDARD_64_WARNING_LIGHT_GUIDE_PLUS_OEM_REFERENCE,https://www.indicatorlight.com/dashboard-indicator-light/; https://article.nadiapub.com/IJCA/vol11_no1/13.pdf; https://service.hyundaiusa.com/en/warning-lights.html; https://www.toyota.com/owners/warning-lights/,SOURCE_REVIEWED_GENERIC_GUIDANCE_MODEL_SPECIFIC_MANUAL_RECOMMENDED
WL047,Hill descent control,hill descent control,GREEN_BLUE_AMBER,INFORMATIONAL,No.,STABILITY_TRACTION_CONTROL,"This dashboard symbol indicates hill descent control or a related status/fault in the stability traction control system. Color, flashing behavior, and cluster message determine urgency.",Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to stability traction control.,Confirm the indicator matches the intended vehicle status; service is needed only if the behavior is abnormal.,HILL_DESCENT_CONTROL_DIAGNOSTIC,"Warning light WL047: Hill descent control. Symbol label: hill descent control. Color: green/blue/amber. Severity: informational. Stop immediately: No.. Component category: stability_traction_control. Meaning: This dashboard symbol indicates hill descent control or a related status/fault in the stability traction control system. Color, flashing behavior, and cluster message determine urgency. Possible causes: Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to stability traction control. Immediate action: Confirm the indicator matches the intended vehicle status; service is needed only if the behavior is abnormal. Recommended service type: hill_descent_control_diagnostic.",STANDARD_64_WARNING_LIGHT_GUIDE_PLUS_OEM_REFERENCE,https://www.indicatorlight.com/dashboard-indicator-light/; https://article.nadiapub.com/IJCA/vol11_no1/13.pdf; https://service.hyundaiusa.com/en/warning-lights.html; https://www.toyota.com/owners/warning-lights/,SOURCE_REVIEWED_GENERIC_GUIDANCE_MODEL_SPECIFIC_MANUAL_RECOMMENDED
WL048,Temperature warning,engine coolant temperature,RED_AMBER,URGENT_OR_IMMEDIATE_STOP,"Yes if red, persistent, or accompanied by abnormal vehicle behavior.",ENGINE_COOLING,"This dashboard symbol indicates temperature warning or a related status/fault in the engine cooling system. Color, flashing behavior, and cluster message determine urgency.",Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to engine cooling.,Pull over safely and do not continue driving if the warning remains red or the vehicle behaves abnormally.,COOLING_SYSTEM_INSPECTION,"Warning light WL048: Temperature warning. Symbol label: engine coolant temperature. Color: red/amber. Severity: urgent_or_immediate_stop. Stop immediately: Yes if red, persistent, or accompanied by abnormal vehicle behavior.. Component category: engine_cooling. Meaning: This dashboard symbol indicates temperature warning or a related status/fault in the engine cooling system. Color, flashing behavior, and cluster message determine urgency. Possible causes: Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to engine cooling. Immediate action: Pull over safely and do not continue driving if the warning remains red or the vehicle behaves abnormally. Recommended service type: cooling_system_inspection.",STANDARD_64_WARNING_LIGHT_GUIDE_PLUS_OEM_REFERENCE,https://www.indicatorlight.com/dashboard-indicator-light/; https://article.nadiapub.com/IJCA/vol11_no1/13.pdf; https://service.hyundaiusa.com/en/warning-lights.html; https://www.toyota.com/owners/warning-lights/,SOURCE_REVIEWED_GENERIC_GUIDANCE_MODEL_SPECIFIC_MANUAL_RECOMMENDED
WL049,ABS warning,anti-lock brake ABS,RED_AMBER,URGENT_SERVICE,"Stop if braking, steering, drivability, or vehicle control feels unsafe; otherwise schedule prompt service.",BRAKE_ABS_SYSTEM,"This dashboard symbol indicates abs warning or a related status/fault in the brake abs system system. Color, flashing behavior, and cluster message determine urgency.",Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to brake abs system.,"Drive cautiously if controllable, read any dashboard message, and schedule the recommended diagnostic or maintenance action.",ABS_BRAKE_DIAGNOSTIC,"Warning light WL049: ABS warning. Symbol label: anti-lock brake ABS. Color: red/amber. Severity: urgent_service. Stop immediately: Stop if braking, steering, drivability, or vehicle control feels unsafe; otherwise schedule prompt service.. Component category: brake_abs_system. Meaning: This dashboard symbol indicates abs warning or a related status/fault in the brake abs system system. Color, flashing behavior, and cluster message determine urgency. Possible causes: Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to brake abs system. Immediate action: Drive cautiously if controllable, read any dashboard message, and schedule the recommended diagnostic or maintenance action. Recommended service type: abs_brake_diagnostic.",STANDARD_64_WARNING_LIGHT_GUIDE_PLUS_OEM_REFERENCE,https://www.indicatorlight.com/dashboard-indicator-light/; https://article.nadiapub.com/IJCA/vol11_no1/13.pdf; https://service.hyundaiusa.com/en/warning-lights.html; https://www.toyota.com/owners/warning-lights/,SOURCE_REVIEWED_GENERIC_GUIDANCE_MODEL_SPECIFIC_MANUAL_RECOMMENDED
WL050,Fuel filter warning,fuel filter warning,AMBER_YELLOW,SERVICE_SOON,"No, unless paired with a red warning, unsafe behavior, smoke, overheating, or fuel smell.",FUEL_FILTER_DIESEL,"This dashboard symbol indicates fuel filter warning or a related status/fault in the fuel filter diesel system. Color, flashing behavior, and cluster message determine urgency.",Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to fuel filter diesel.,"Drive cautiously if controllable, read any dashboard message, and schedule the recommended diagnostic or maintenance action.",FUEL_FILTER_SERVICE,"Warning light WL050: Fuel filter warning. Symbol label: fuel filter warning. Color: amber/yellow. Severity: service_soon. Stop immediately: No, unless paired with a red warning, unsafe behavior, smoke, overheating, or fuel smell.. Component category: fuel_filter_diesel. Meaning: This dashboard symbol indicates fuel filter warning or a related status/fault in the fuel filter diesel system. Color, flashing behavior, and cluster message determine urgency. Possible causes: Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to fuel filter diesel. Immediate action: Drive cautiously if controllable, read any dashboard message, and schedule the recommended diagnostic or maintenance action. Recommended service type: fuel_filter_service.",STANDARD_64_WARNING_LIGHT_GUIDE_PLUS_OEM_REFERENCE,https://www.indicatorlight.com/dashboard-indicator-light/; https://article.nadiapub.com/IJCA/vol11_no1/13.pdf; https://service.hyundaiusa.com/en/warning-lights.html; https://www.toyota.com/owners/warning-lights/,SOURCE_REVIEWED_GENERIC_GUIDANCE_MODEL_SPECIFIC_MANUAL_RECOMMENDED
WL051,Doors open,door ajar warning,AMBER_YELLOW,SERVICE_SOON,"No, unless paired with a red warning, unsafe behavior, smoke, overheating, or fuel smell.",BODY_CLOSURES,"This dashboard symbol indicates doors open or a related status/fault in the body closures system. Color, flashing behavior, and cluster message determine urgency.",Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to body closures.,"Stop safely, close the indicated door/bonnet/boot fully, and verify the warning clears before driving.",DOOR_LATCH_SENSOR_INSPECTION,"Warning light WL051: Doors open. Symbol label: door ajar warning. Color: amber/yellow. Severity: service_soon. Stop immediately: No, unless paired with a red warning, unsafe behavior, smoke, overheating, or fuel smell.. Component category: body_closures. Meaning: This dashboard symbol indicates doors open or a related status/fault in the body closures system. Color, flashing behavior, and cluster message determine urgency. Possible causes: Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to body closures. Immediate action: Stop safely, close the indicated door/bonnet/boot fully, and verify the warning clears before driving. Recommended service type: door_latch_sensor_inspection.",STANDARD_64_WARNING_LIGHT_GUIDE_PLUS_OEM_REFERENCE,https://www.indicatorlight.com/dashboard-indicator-light/; https://article.nadiapub.com/IJCA/vol11_no1/13.pdf; https://service.hyundaiusa.com/en/warning-lights.html; https://www.toyota.com/owners/warning-lights/,SOURCE_REVIEWED_GENERIC_GUIDANCE_MODEL_SPECIFIC_MANUAL_RECOMMENDED
WL052,Bonnet open,hood open warning,AMBER_YELLOW,SERVICE_SOON,"No, unless paired with a red warning, unsafe behavior, smoke, overheating, or fuel smell.",BODY_CLOSURES,"This dashboard symbol indicates bonnet open or a related status/fault in the body closures system. Color, flashing behavior, and cluster message determine urgency.",Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to body closures.,"Stop safely, close the indicated door/bonnet/boot fully, and verify the warning clears before driving.",HOOD_LATCH_SENSOR_INSPECTION,"Warning light WL052: Bonnet open. Symbol label: hood open warning. Color: amber/yellow. Severity: service_soon. Stop immediately: No, unless paired with a red warning, unsafe behavior, smoke, overheating, or fuel smell.. Component category: body_closures. Meaning: This dashboard symbol indicates bonnet open or a related status/fault in the body closures system. Color, flashing behavior, and cluster message determine urgency. Possible causes: Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to body closures. Immediate action: Stop safely, close the indicated door/bonnet/boot fully, and verify the warning clears before driving. Recommended service type: hood_latch_sensor_inspection.",STANDARD_64_WARNING_LIGHT_GUIDE_PLUS_OEM_REFERENCE,https://www.indicatorlight.com/dashboard-indicator-light/; https://article.nadiapub.com/IJCA/vol11_no1/13.pdf; https://service.hyundaiusa.com/en/warning-lights.html; https://www.toyota.com/owners/warning-lights/,SOURCE_REVIEWED_GENERIC_GUIDANCE_MODEL_SPECIFIC_MANUAL_RECOMMENDED
WL053,Low fuel,fuel pump low fuel,GREEN_BLUE_AMBER,INFORMATIONAL,No.,FUEL_SYSTEM,"This dashboard symbol indicates low fuel or a related status/fault in the fuel system system. Color, flashing behavior, and cluster message determine urgency.",Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to fuel system.,Confirm the indicator matches the intended vehicle status; service is needed only if the behavior is abnormal.,FUEL_REFILL_OR_LEVEL_SENSOR_CHECK,"Warning light WL053: Low fuel. Symbol label: fuel pump low fuel. Color: green/blue/amber. Severity: informational. Stop immediately: No.. Component category: fuel_system. Meaning: This dashboard symbol indicates low fuel or a related status/fault in the fuel system system. Color, flashing behavior, and cluster message determine urgency. Possible causes: Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to fuel system. Immediate action: Confirm the indicator matches the intended vehicle status; service is needed only if the behavior is abnormal. Recommended service type: fuel_refill_or_level_sensor_check.",STANDARD_64_WARNING_LIGHT_GUIDE_PLUS_OEM_REFERENCE,https://www.indicatorlight.com/dashboard-indicator-light/; https://article.nadiapub.com/IJCA/vol11_no1/13.pdf; https://service.hyundaiusa.com/en/warning-lights.html; https://www.toyota.com/owners/warning-lights/,SOURCE_REVIEWED_GENERIC_GUIDANCE_MODEL_SPECIFIC_MANUAL_RECOMMENDED
WL054,Automatic gearbox warning,automatic transmission warning,RED_AMBER,URGENT_SERVICE,"Stop if braking, steering, drivability, or vehicle control feels unsafe; otherwise schedule prompt service.",TRANSMISSION_POWERTRAIN,"This dashboard symbol indicates automatic gearbox warning or a related status/fault in the transmission powertrain system. Color, flashing behavior, and cluster message determine urgency.",Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to transmission powertrain.,"Drive cautiously if controllable, read any dashboard message, and schedule the recommended diagnostic or maintenance action.",TRANSMISSION_POWERTRAIN_DIAGNOSTIC,"Warning light WL054: Automatic gearbox warning. Symbol label: automatic transmission warning. Color: red/amber. Severity: urgent_service. Stop immediately: Stop if braking, steering, drivability, or vehicle control feels unsafe; otherwise schedule prompt service.. Component category: transmission_powertrain. Meaning: This dashboard symbol indicates automatic gearbox warning or a related status/fault in the transmission powertrain system. Color, flashing behavior, and cluster message determine urgency. Possible causes: Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to transmission powertrain. Immediate action: Drive cautiously if controllable, read any dashboard message, and schedule the recommended diagnostic or maintenance action. Recommended service type: transmission_powertrain_diagnostic.",STANDARD_64_WARNING_LIGHT_GUIDE_PLUS_OEM_REFERENCE,https://www.indicatorlight.com/dashboard-indicator-light/; https://article.nadiapub.com/IJCA/vol11_no1/13.pdf; https://service.hyundaiusa.com/en/warning-lights.html; https://www.toyota.com/owners/warning-lights/,SOURCE_REVIEWED_GENERIC_GUIDANCE_MODEL_SPECIFIC_MANUAL_RECOMMENDED
WL055,Speed limiters,speed limiter,GREEN_BLUE_AMBER,INFORMATIONAL,No.,CRUISE_SPEED_CONTROL,"This dashboard symbol indicates speed limiters or a related status/fault in the cruise speed control system. Color, flashing behavior, and cluster message determine urgency.",Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to cruise speed control.,Confirm the indicator matches the intended vehicle status; service is needed only if the behavior is abnormal.,CRUISE_SPEED_CONTROL_CHECK,"Warning light WL055: Speed limiters. Symbol label: speed limiter. Color: green/blue/amber. Severity: informational. Stop immediately: No.. Component category: cruise_speed_control. Meaning: This dashboard symbol indicates speed limiters or a related status/fault in the cruise speed control system. Color, flashing behavior, and cluster message determine urgency. Possible causes: Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to cruise speed control. Immediate action: Confirm the indicator matches the intended vehicle status; service is needed only if the behavior is abnormal. Recommended service type: cruise_speed_control_check.",STANDARD_64_WARNING_LIGHT_GUIDE_PLUS_OEM_REFERENCE,https://www.indicatorlight.com/dashboard-indicator-light/; https://article.nadiapub.com/IJCA/vol11_no1/13.pdf; https://service.hyundaiusa.com/en/warning-lights.html; https://www.toyota.com/owners/warning-lights/,SOURCE_REVIEWED_GENERIC_GUIDANCE_MODEL_SPECIFIC_MANUAL_RECOMMENDED
WL056,Suspension dampers,suspension dampers,AMBER_YELLOW,SERVICE_SOON,"No, unless paired with a red warning, unsafe behavior, smoke, overheating, or fuel smell.",SUSPENSION,"This dashboard symbol indicates suspension dampers or a related status/fault in the suspension system. Color, flashing behavior, and cluster message determine urgency.",Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to suspension.,"Drive cautiously if controllable, read any dashboard message, and schedule the recommended diagnostic or maintenance action.",SUSPENSION_SYSTEM_DIAGNOSTIC,"Warning light WL056: Suspension dampers. Symbol label: suspension dampers. Color: amber/yellow. Severity: service_soon. Stop immediately: No, unless paired with a red warning, unsafe behavior, smoke, overheating, or fuel smell.. Component category: suspension. Meaning: This dashboard symbol indicates suspension dampers or a related status/fault in the suspension system. Color, flashing behavior, and cluster message determine urgency. Possible causes: Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to suspension. Immediate action: Drive cautiously if controllable, read any dashboard message, and schedule the recommended diagnostic or maintenance action. Recommended service type: suspension_system_diagnostic.",STANDARD_64_WARNING_LIGHT_GUIDE_PLUS_OEM_REFERENCE,https://www.indicatorlight.com/dashboard-indicator-light/; https://article.nadiapub.com/IJCA/vol11_no1/13.pdf; https://service.hyundaiusa.com/en/warning-lights.html; https://www.toyota.com/owners/warning-lights/,SOURCE_REVIEWED_GENERIC_GUIDANCE_MODEL_SPECIFIC_MANUAL_RECOMMENDED
WL057,Oil pressure low,engine oil pressure oil can,RED_AMBER,URGENT_OR_IMMEDIATE_STOP,"Yes if red, persistent, or accompanied by abnormal vehicle behavior.",ENGINE_LUBRICATION,"This dashboard symbol indicates oil pressure low or a related status/fault in the engine lubrication system. Color, flashing behavior, and cluster message determine urgency.",Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to engine lubrication.,Pull over safely and do not continue driving if the warning remains red or the vehicle behaves abnormally.,ENGINE_OIL_PRESSURE_INSPECTION,"Warning light WL057: Oil pressure low. Symbol label: engine oil pressure oil can. Color: red/amber. Severity: urgent_or_immediate_stop. Stop immediately: Yes if red, persistent, or accompanied by abnormal vehicle behavior.. Component category: engine_lubrication. Meaning: This dashboard symbol indicates oil pressure low or a related status/fault in the engine lubrication system. Color, flashing behavior, and cluster message determine urgency. Possible causes: Normal status indication; low fluid or pressure; worn component; blocked sensor; wiring fault; or system-specific control-module fault related to engine lubrication. Immediate action: Pull over safely and do not continue driving if the warning remains red or the vehicle behaves abnormally. Recommended service type: engine_oil_pressure_inspection.",STANDARD_64_WARNING_LIGHT_GUIDE_PLUS_OEM_REFERENCE,https://www.indicatorlight.com/dashboard-indicator-light/; https://article.nadiapub.com/IJCA/vol11_no1/13.pdf; https://service.hyundaiusa.com/en/warning-lights.html; https://www.toyota.com/owners/warning-lights/,SOURCE_REVIEWED_GENERIC_GUIDANCE_MODEL_SPECIFIC_MANUAL_RECOMMENDED
