image_id,class_folder,class_id_raw,image_file,file_ext,image_count_in_class,warning_light_id,label,label_confidence,mapping_status,image_url_or_blob_path,note,source_type,source_url
IMG0119,WL023_Exterior_light_faults,hyundai:led.svg,data/images/WL023_Exterior_light_faults/hyundai_led.svg,svg,9,WL023,Exterior light faults,high_official_icon_filename_mapping,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL023_Exterior_light_faults/hyundai_led.svg,Hyundai official SVG mapped by filename to the closest 64-standard class.,official_hyundai_warning_light_icon,https://service.hyundaiusa.com/en/warning-lights.html
IMG0120,WL023_Exterior_light_faults,standard64_chart_23,data/images/WL023_Exterior_light_faults/standard64_crop_WL023.png,png,9,WL023,Exterior light faults,reference_chart_numbered_crop,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL023_Exterior_light_faults/standard64_crop_WL023.png,Cropped from the 64-dashboard-indicator reference chart so every standard class has at least one image; verify image rights before public release.,reference_64_dashboard_chart_crop,https://www.indicatorlight.com/wp-content/uploads/2020/10/%E5%9B%BE%E7%89%871.png
IMG0121,WL023_Exterior_light_faults,zip_class_23,data/images/WL023_Exterior_light_faults/uploaded_zip_23_23_1.png,png,9,WL023,Exterior light faults,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL023_Exterior_light_faults/uploaded_zip_23_23_1.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0122,WL023_Exterior_light_faults,zip_class_23,data/images/WL023_Exterior_light_faults/uploaded_zip_23_23_2.png,png,9,WL023,Exterior light faults,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL023_Exterior_light_faults/uploaded_zip_23_23_2.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0123,WL023_Exterior_light_faults,zip_class_23,data/images/WL023_Exterior_light_faults/uploaded_zip_23_23_3.png,png,9,WL023,Exterior light faults,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL023_Exterior_light_faults/uploaded_zip_23_23_3.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0124,WL023_Exterior_light_faults,zip_class_23,data/images/WL023_Exterior_light_faults/uploaded_zip_23_23_4.png,png,9,WL023,Exterior light faults,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL023_Exterior_light_faults/uploaded_zip_23_23_4.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0125,WL023_Exterior_light_faults,zip_class_23,data/images/WL023_Exterior_light_faults/uploaded_zip_23_23_5.jpg,jpg,9,WL023,Exterior light faults,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL023_Exterior_light_faults/uploaded_zip_23_23_5.jpg,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0126,WL024_Brake_lights_warning,standard64_chart_24,data/images/WL024_Brake_lights_warning/standard64_crop_WL024.png,png,6,WL024,Brake lights warning,reference_chart_numbered_crop,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL024_Brake_lights_warning/standard64_crop_WL024.png,Cropped from the 64-dashboard-indicator reference chart so every standard class has at least one image; verify image rights before public release.,reference_64_dashboard_chart_crop,https://www.indicatorlight.com/wp-content/uploads/2020/10/%E5%9B%BE%E7%89%871.png
IMG0127,WL024_Brake_lights_warning,zip_class_24,data/images/WL024_Brake_lights_warning/uploaded_zip_24_24_1.png,png,6,WL024,Brake lights warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL024_Brake_lights_warning/uploaded_zip_24_24_1.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0128,WL024_Brake_lights_warning,zip_class_24,data/images/WL024_Brake_lights_warning/uploaded_zip_24_24_2.png,png,6,WL024,Brake lights warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL024_Brake_lights_warning/uploaded_zip_24_24_2.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0129,WL024_Brake_lights_warning,zip_class_24,data/images/WL024_Brake_lights_warning/uploaded_zip_24_24_3.png,png,6,WL024,Brake lights warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL024_Brake_lights_warning/uploaded_zip_24_24_3.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0130,WL024_Brake_lights_warning,zip_class_24,data/images/WL024_Brake_lights_warning/uploaded_zip_24_24_4.png,png,6,WL024,Brake lights warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL024_Brake_lights_warning/uploaded_zip_24_24_4.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0131,WL024_Brake_lights_warning,zip_class_24,data/images/WL024_Brake_lights_warning/uploaded_zip_24_24_5.png,png,6,WL024,Brake lights warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL024_Brake_lights_warning/uploaded_zip_24_24_5.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0132,WL025_Diesel_particulate_filter_warning,standard64_chart_25,data/images/WL025_Diesel_particulate_filter_warning/standard64_crop_WL025.png,png,6,WL025,Diesel particulate filter warning,reference_chart_numbered_crop,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL025_Diesel_particulate_filter_warning/standard64_crop_WL025.png,Cropped from the 64-dashboard-indicator reference chart so every standard class has at least one image; verify image rights before public release.,reference_64_dashboard_chart_crop,https://www.indicatorlight.com/wp-content/uploads/2020/10/%E5%9B%BE%E7%89%871.png
IMG0133,WL025_Diesel_particulate_filter_warning,zip_class_25,data/images/WL025_Diesel_particulate_filter_warning/uploaded_zip_25_25_1.png,png,6,WL025,Diesel particulate filter warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL025_Diesel_particulate_filter_warning/uploaded_zip_25_25_1.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0134,WL025_Diesel_particulate_filter_warning,zip_class_25,data/images/WL025_Diesel_particulate_filter_warning/uploaded_zip_25_25_2.png,png,6,WL025,Diesel particulate filter warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL025_Diesel_particulate_filter_warning/uploaded_zip_25_25_2.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0135,WL025_Diesel_particulate_filter_warning,zip_class_25,data/images/WL025_Diesel_particulate_filter_warning/uploaded_zip_25_25_3.jpg,jpg,6,WL025,Diesel particulate filter warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL025_Diesel_particulate_filter_warning/uploaded_zip_25_25_3.jpg,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0136,WL025_Diesel_particulate_filter_warning,zip_class_25,data/images/WL025_Diesel_particulate_filter_warning/uploaded_zip_25_25_4.png,png,6,WL025,Diesel particulate filter warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL025_Diesel_particulate_filter_warning/uploaded_zip_25_25_4.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0137,WL025_Diesel_particulate_filter_warning,zip_class_25,data/images/WL025_Diesel_particulate_filter_warning/uploaded_zip_25_25_5.png,png,6,WL025,Diesel particulate filter warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL025_Diesel_particulate_filter_warning/uploaded_zip_25_25_5.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0138,WL026_Trailer_tow_hitch_warning,standard64_chart_26,data/images/WL026_Trailer_tow_hitch_warning/standard64_crop_WL026.png,png,4,WL026,Trailer tow hitch warning,reference_chart_numbered_crop,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL026_Trailer_tow_hitch_warning/standard64_crop_WL026.png,Cropped from the 64-dashboard-indicator reference chart so every standard class has at least one image; verify image rights before public release.,reference_64_dashboard_chart_crop,https://www.indicatorlight.com/wp-content/uploads/2020/10/%E5%9B%BE%E7%89%871.png
IMG0139,WL026_Trailer_tow_hitch_warning,zip_class_26,data/images/WL026_Trailer_tow_hitch_warning/uploaded_zip_26_re_26_1.png,png,4,WL026,Trailer tow hitch warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL026_Trailer_tow_hitch_warning/uploaded_zip_26_re_26_1.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0140,WL026_Trailer_tow_hitch_warning,zip_class_26,data/images/WL026_Trailer_tow_hitch_warning/uploaded_zip_26_re_26_2.png,png,4,WL026,Trailer tow hitch warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL026_Trailer_tow_hitch_warning/uploaded_zip_26_re_26_2.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0141,WL026_Trailer_tow_hitch_warning,zip_class_26,data/images/WL026_Trailer_tow_hitch_warning/uploaded_zip_26_re_26_3.png,png,4,WL026,Trailer tow hitch warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL026_Trailer_tow_hitch_warning/uploaded_zip_26_re_26_3.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0142,WL027_Air_suspension_warning,standard64_chart_27,data/images/WL027_Air_suspension_warning/standard64_crop_WL027.png,png,6,WL027,Air suspension warning,reference_chart_numbered_crop,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL027_Air_suspension_warning/standard64_crop_WL027.png,Cropped from the 64-dashboard-indicator reference chart so every standard class has at least one image; verify image rights before public release.,reference_64_dashboard_chart_crop,https://www.indicatorlight.com/wp-content/uploads/2020/10/%E5%9B%BE%E7%89%871.png
IMG0143,WL027_Air_suspension_warning,zip_class_27,data/images/WL027_Air_suspension_warning/uploaded_zip_27_27_1.png,png,6,WL027,Air suspension warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL027_Air_suspension_warning/uploaded_zip_27_27_1.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0144,WL027_Air_suspension_warning,zip_class_27,data/images/WL027_Air_suspension_warning/uploaded_zip_27_27_2.png,png,6,WL027,Air suspension warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL027_Air_suspension_warning/uploaded_zip_27_27_2.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0145,WL027_Air_suspension_warning,zip_class_27,data/images/WL027_Air_suspension_warning/uploaded_zip_27_27_3.png,png,6,WL027,Air suspension warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL027_Air_suspension_warning/uploaded_zip_27_27_3.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0146,WL027_Air_suspension_warning,zip_class_27,data/images/WL027_Air_suspension_warning/uploaded_zip_27_27_4.png,png,6,WL027,Air suspension warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL027_Air_suspension_warning/uploaded_zip_27_27_4.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0147,WL027_Air_suspension_warning,zip_class_27,data/images/WL027_Air_suspension_warning/uploaded_zip_27_27_5.png,png,6,WL027,Air suspension warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL027_Air_suspension_warning/uploaded_zip_27_27_5.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0148,WL028_Lane_departure_warning,hyundai:3-lane-safety-blue.svg,data/images/WL028_Lane_departure_warning/hyundai_3-lane-safety-blue.svg,svg,9,WL028,Lane departure warning,high_official_icon_filename_mapping,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL028_Lane_departure_warning/hyundai_3-lane-safety-blue.svg,Hyundai official SVG mapped by filename to the closest 64-standard class.,official_hyundai_warning_light_icon,https://service.hyundaiusa.com/en/warning-lights.html
IMG0149,WL028_Lane_departure_warning,hyundai:icon-lane-safety-blurb.svg,data/images/WL028_Lane_departure_warning/hyundai_icon-lane-safety-blurb.svg,svg,9,WL028,Lane departure warning,high_official_icon_filename_mapping,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL028_Lane_departure_warning/hyundai_icon-lane-safety-blurb.svg,Hyundai official SVG mapped by filename to the closest 64-standard class.,official_hyundai_warning_light_icon,https://service.hyundaiusa.com/en/warning-lights.html
IMG0150,WL028_Lane_departure_warning,hyundai:lane-safety.svg,data/images/WL028_Lane_departure_warning/hyundai_lane-safety.svg,svg,9,WL028,Lane departure warning,high_official_icon_filename_mapping,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL028_Lane_departure_warning/hyundai_lane-safety.svg,Hyundai official SVG mapped by filename to the closest 64-standard class.,official_hyundai_warning_light_icon,https://service.hyundaiusa.com/en/warning-lights.html
IMG0151,WL028_Lane_departure_warning,standard64_chart_28,data/images/WL028_Lane_departure_warning/standard64_crop_WL028.png,png,9,WL028,Lane departure warning,reference_chart_numbered_crop,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL028_Lane_departure_warning/standard64_crop_WL028.png,Cropped from the 64-dashboard-indicator reference chart so every standard class has at least one image; verify image rights before public release.,reference_64_dashboard_chart_crop,https://www.indicatorlight.com/wp-content/uploads/2020/10/%E5%9B%BE%E7%89%871.png
IMG0152,WL028_Lane_departure_warning,zip_class_28,data/images/WL028_Lane_departure_warning/uploaded_zip_28_28_1.png,png,9,WL028,Lane departure warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL028_Lane_departure_warning/uploaded_zip_28_28_1.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0153,WL028_Lane_departure_warning,zip_class_28,data/images/WL028_Lane_departure_warning/uploaded_zip_28_28_2.png,png,9,WL028,Lane departure warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL028_Lane_departure_warning/uploaded_zip_28_28_2.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0154,WL028_Lane_departure_warning,zip_class_28,data/images/WL028_Lane_departure_warning/uploaded_zip_28_28_3.png,png,9,WL028,Lane departure warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL028_Lane_departure_warning/uploaded_zip_28_28_3.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0155,WL028_Lane_departure_warning,zip_class_28,data/images/WL028_Lane_departure_warning/uploaded_zip_28_28_4.jpg,jpg,9,WL028,Lane departure warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL028_Lane_departure_warning/uploaded_zip_28_28_4.jpg,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0156,WL028_Lane_departure_warning,zip_class_28,data/images/WL028_Lane_departure_warning/uploaded_zip_28_28_5.png,png,9,WL028,Lane departure warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL028_Lane_departure_warning/uploaded_zip_28_28_5.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0157,WL029_Catalytic_converter_warning,standard64_chart_29,data/images/WL029_Catalytic_converter_warning/standard64_crop_WL029.png,png,3,WL029,Catalytic converter warning,reference_chart_numbered_crop,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL029_Catalytic_converter_warning/standard64_crop_WL029.png,Cropped from the 64-dashboard-indicator reference chart so every standard class has at least one image; verify image rights before public release.,reference_64_dashboard_chart_crop,https://www.indicatorlight.com/wp-content/uploads/2020/10/%E5%9B%BE%E7%89%871.png
IMG0158,WL029_Catalytic_converter_warning,zip_class_29,data/images/WL029_Catalytic_converter_warning/uploaded_zip_29_re_29_1.png,png,3,WL029,Catalytic converter warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL029_Catalytic_converter_warning/uploaded_zip_29_re_29_1.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0159,WL029_Catalytic_converter_warning,zip_class_29,data/images/WL029_Catalytic_converter_warning/uploaded_zip_29_re_29_2.png,png,3,WL029,Catalytic converter warning,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL029_Catalytic_converter_warning/uploaded_zip_29_re_29_2.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0160,WL030_Seat_belt_not_on,standard64_chart_30,data/images/WL030_Seat_belt_not_on/standard64_crop_WL030.png,png,6,WL030,Seat belt not on,reference_chart_numbered_crop,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL030_Seat_belt_not_on/standard64_crop_WL030.png,Cropped from the 64-dashboard-indicator reference chart so every standard class has at least one image; verify image rights before public release.,reference_64_dashboard_chart_crop,https://www.indicatorlight.com/wp-content/uploads/2020/10/%E5%9B%BE%E7%89%871.png
IMG0161,WL030_Seat_belt_not_on,zip_class_30,data/images/WL030_Seat_belt_not_on/uploaded_zip_30_30_1.jpg,jpg,6,WL030,Seat belt not on,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL030_Seat_belt_not_on/uploaded_zip_30_30_1.jpg,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0162,WL030_Seat_belt_not_on,zip_class_30,data/images/WL030_Seat_belt_not_on/uploaded_zip_30_30_2.png,png,6,WL030,Seat belt not on,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL030_Seat_belt_not_on/uploaded_zip_30_30_2.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0163,WL030_Seat_belt_not_on,zip_class_30,data/images/WL030_Seat_belt_not_on/uploaded_zip_30_30_3.png,png,6,WL030,Seat belt not on,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL030_Seat_belt_not_on/uploaded_zip_30_30_3.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0164,WL030_Seat_belt_not_on,zip_class_30,data/images/WL030_Seat_belt_not_on/uploaded_zip_30_30_4.png,png,6,WL030,Seat belt not on,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL030_Seat_belt_not_on/uploaded_zip_30_30_4.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0165,WL030_Seat_belt_not_on,zip_class_30,data/images/WL030_Seat_belt_not_on/uploaded_zip_30_30_5.png,png,6,WL030,Seat belt not on,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL030_Seat_belt_not_on/uploaded_zip_30_30_5.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0166,WL031_Parking_brake_light,hyundai:3-auto-hold-blue.svg,data/images/WL031_Parking_brake_light/hyundai_3-auto-hold-blue.svg,svg,20,WL031,Parking brake light,high_official_icon_filename_mapping,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL031_Parking_brake_light/hyundai_3-auto-hold-blue.svg,Hyundai official SVG mapped by filename to the closest 64-standard class.,official_hyundai_warning_light_icon,https://service.hyundaiusa.com/en/warning-lights.html
IMG0167,WL031_Parking_brake_light,hyundai:3-epb-blue.svg,data/images/WL031_Parking_brake_light/hyundai_3-epb-blue.svg,svg,20,WL031,Parking brake light,high_official_icon_filename_mapping,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL031_Parking_brake_light/hyundai_3-epb-blue.svg,Hyundai official SVG mapped by filename to the closest 64-standard class.,official_hyundai_warning_light_icon,https://service.hyundaiusa.com/en/warning-lights.html
IMG0168,WL031_Parking_brake_light,hyundai:3-parking-brake-blue.svg,data/images/WL031_Parking_brake_light/hyundai_3-parking-brake-blue.svg,svg,20,WL031,Parking brake light,high_official_icon_filename_mapping,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL031_Parking_brake_light/hyundai_3-parking-brake-blue.svg,Hyundai official SVG mapped by filename to the closest 64-standard class.,official_hyundai_warning_light_icon,https://service.hyundaiusa.com/en/warning-lights.html
IMG0169,WL031_Parking_brake_light,hyundai:auto-hold.svg,data/images/WL031_Parking_brake_light/hyundai_auto-hold.svg,svg,20,WL031,Parking brake light,high_official_icon_filename_mapping,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL031_Parking_brake_light/hyundai_auto-hold.svg,Hyundai official SVG mapped by filename to the closest 64-standard class.,official_hyundai_warning_light_icon,https://service.hyundaiusa.com/en/warning-lights.html
IMG0170,WL031_Parking_brake_light,hyundai:epb.svg,data/images/WL031_Parking_brake_light/hyundai_epb.svg,svg,20,WL031,Parking brake light,high_official_icon_filename_mapping,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL031_Parking_brake_light/hyundai_epb.svg,Hyundai official SVG mapped by filename to the closest 64-standard class.,official_hyundai_warning_light_icon,https://service.hyundaiusa.com/en/warning-lights.html
IMG0171,WL031_Parking_brake_light,hyundai:icon-auto-hold-blurb.svg,data/images/WL031_Parking_brake_light/hyundai_icon-auto-hold-blurb.svg,svg,20,WL031,Parking brake light,high_official_icon_filename_mapping,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL031_Parking_brake_light/hyundai_icon-auto-hold-blurb.svg,Hyundai official SVG mapped by filename to the closest 64-standard class.,official_hyundai_warning_light_icon,https://service.hyundaiusa.com/en/warning-lights.html
IMG0172,WL031_Parking_brake_light,hyundai:icon-epb-blurb.svg,data/images/WL031_Parking_brake_light/hyundai_icon-epb-blurb.svg,svg,20,WL031,Parking brake light,high_official_icon_filename_mapping,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL031_Parking_brake_light/hyundai_icon-epb-blurb.svg,Hyundai official SVG mapped by filename to the closest 64-standard class.,official_hyundai_warning_light_icon,https://service.hyundaiusa.com/en/warning-lights.html
IMG0173,WL031_Parking_brake_light,hyundai:icon-parking-brake-blurb.svg,data/images/WL031_Parking_brake_light/hyundai_icon-parking-brake-blurb.svg,svg,20,WL031,Parking brake light,high_official_icon_filename_mapping,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL031_Parking_brake_light/hyundai_icon-parking-brake-blurb.svg,Hyundai official SVG mapped by filename to the closest 64-standard class.,official_hyundai_warning_light_icon,https://service.hyundaiusa.com/en/warning-lights.html
IMG0174,WL031_Parking_brake_light,hyundai:parking-brake.svg,data/images/WL031_Parking_brake_light/hyundai_parking-brake.svg,svg,20,WL031,Parking brake light,high_official_icon_filename_mapping,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL031_Parking_brake_light/hyundai_parking-brake.svg,Hyundai official SVG mapped by filename to the closest 64-standard class.,official_hyundai_warning_light_icon,https://service.hyundaiusa.com/en/warning-lights.html
IMG0175,WL031_Parking_brake_light,standard64_chart_31,data/images/WL031_Parking_brake_light/standard64_crop_WL031.png,png,20,WL031,Parking brake light,reference_chart_numbered_crop,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL031_Parking_brake_light/standard64_crop_WL031.png,Cropped from the 64-dashboard-indicator reference chart so every standard class has at least one image; verify image rights before public release.,reference_64_dashboard_chart_crop,https://www.indicatorlight.com/wp-content/uploads/2020/10/%E5%9B%BE%E7%89%871.png
IMG0176,WL031_Parking_brake_light,zip_class_31,data/images/WL031_Parking_brake_light/uploaded_zip_31_31_1.png,png,20,WL031,Parking brake light,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL031_Parking_brake_light/uploaded_zip_31_31_1.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
IMG0177,WL031_Parking_brake_light,zip_class_31,data/images/WL031_Parking_brake_light/uploaded_zip_31_31_10.png,png,20,WL031,Parking brake light,high_class_number_from_uploaded_dataset,MAPPED_TO_STANDARD_64_WARNING_LIGHT,data/images/WL031_Parking_brake_light/uploaded_zip_31_31_10.png,Extracted from user-provided dataset.zip and mapped by class number to the 64-warning-light guide.,uploaded_dataset_zip,local:user_provided_warning_light_image_dataset.zip
